,index,name,status,team_year
15200,2776,Shawn Marion,OK,Dallas Mavericks 2010-11
15201,2776,Shawn Marion,OK,Dallas Mavericks 2011-12
15202,2776,Shawn Marion,OK,Dallas Mavericks 2012-13
15203,2776,Shawn Marion,OK,Dallas Mavericks 2013-14
15204,2776,Shawn Marion,OK,Cleveland Cavaliers 2014-15
15205,2777,Boban Marjanovic,OK,San Antonio Spurs 2015-16
15206,2777,Boban Marjanovic,OK,Detroit Pistons 2016-17
15207,2777,Boban Marjanovic,OK,Detroit Pistons 2017-18
15208,2777,Boban Marjanovic,OK,Los Angeles Clippers 2017-18
15209,2777,Boban Marjanovic,OK,Los Angeles Clippers 2018-19
15210,2777,Boban Marjanovic,OK,Philadelphia 76ers 2018-19
15211,2777,Boban Marjanovic,OK,Dallas Mavericks 2019-20
15212,2777,Boban Marjanovic,OK,Dallas Mavericks 2020-21
15213,2777,Boban Marjanovic,OK,Dallas Mavericks 2021-22
15214,2777,Boban Marjanovic,OK,Houston Rockets 2022-23
15215,2778,Lauri Markkanen,OK,Chicago Bulls 2017-18
15216,2778,Lauri Markkanen,OK,Chicago Bulls 2018-19
15217,2778,Lauri Markkanen,OK,Chicago Bulls 2019-20
15218,2778,Lauri Markkanen,OK,Chicago Bulls 2020-21
15219,2778,Lauri Markkanen,OK,Cleveland Cavaliers 2021-22
15220,2778,Lauri Markkanen,OK,Utah Jazz 2022-23
15221,2779,Damir Markota,OK,Milwaukee Bucks 2006-07
15222,2780,Sean Marks,OK,Toronto Raptors 1998-99
15223,2780,Sean Marks,OK,Toronto Raptors 1999-00
15224,2780,Sean Marks,OK,Miami Heat 2001-02
15225,2780,Sean Marks,OK,Miami Heat 2002-03
15226,2780,Sean Marks,OK,San Antonio Spurs 2004-05
15227,2780,Sean Marks,OK,San Antonio Spurs 2005-06
15228,2780,Sean Marks,OK,Phoenix Suns 2006-07
15229,2780,Sean Marks,OK,Phoenix Suns 2007-08
15230,2780,Sean Marks,OK,New Orleans Hornets 2008-09
15231,2780,Sean Marks,OK,New Orleans Hornets 2009-10
15232,2780,Sean Marks,OK,Portland Trail Blazers 2010-11
15233,2781,Harvey Marlatt,OK,Detroit Pistons 1970-71
15234,2781,Harvey Marlatt,OK,Detroit Pistons 1971-72
15235,2781,Harvey Marlatt,OK,Detroit Pistons 1972-73
15236,2782,Jim Marsh,OK,Portland Trail Blazers 1971-72
15237,2783,Ricky Marsh,OK,Golden State Warriors 1977-78
15238,2784,Donny Marshall,OK,Cleveland Cavaliers 1995-96
15239,2784,Donny Marshall,OK,Cleveland Cavaliers 1996-97
15240,2784,Donny Marshall,OK,Cleveland Cavaliers 1999-00
15241,2784,Donny Marshall,OK,New Jersey Nets 2001-02
15242,2784,Donny Marshall,OK,New Jersey Nets 2002-03
15243,2785,Donyell Marshall,OK,Minnesota Timberwolves 1994-95
15244,2785,Donyell Marshall,OK,Golden State Warriors 1994-95
15245,2785,Donyell Marshall,OK,Golden State Warriors 1995-96
15246,2785,Donyell Marshall,OK,Golden State Warriors 1996-97
15247,2785,Donyell Marshall,OK,Golden State Warriors 1997-98
15248,2785,Donyell Marshall,OK,Golden State Warriors 1998-99
15249,2785,Donyell Marshall,OK,Golden State Warriors 1999-00
15250,2785,Donyell Marshall,OK,Utah Jazz 2000-01
15251,2785,Donyell Marshall,OK,Utah Jazz 2001-02
15252,2785,Donyell Marshall,OK,Chicago Bulls 2002-03
15253,2785,Donyell Marshall,OK,Chicago Bulls 2003-04
15254,2785,Donyell Marshall,OK,Toronto Raptors 2003-04
15255,2785,Donyell Marshall,OK,Toronto Raptors 2004-05
15256,2785,Donyell Marshall,OK,Cleveland Cavaliers 2005-06
15257,2785,Donyell Marshall,OK,Cleveland Cavaliers 2006-07
15258,2785,Donyell Marshall,OK,Cleveland Cavaliers 2007-08
15259,2785,Donyell Marshall,OK,Seattle SuperSonics 2007-08
15260,2785,Donyell Marshall,OK,Philadelphia 76ers 2008-09
15261,2786,Kendall Marshall,OK,Phoenix Suns 2012-13
15262,2786,Kendall Marshall,OK,Los Angeles Lakers 2013-14
15263,2786,Kendall Marshall,OK,Milwaukee Bucks 2014-15
15264,2786,Kendall Marshall,OK,Philadelphia 76ers 2015-16
15265,2787,Naji Marshall,OK,New Orleans Pelicans 2020-21
15266,2787,Naji Marshall,OK,New Orleans Pelicans 2021-22
15267,2787,Naji Marshall,OK,New Orleans Pelicans 2022-23
15268,2788,Rawle Marshall,OK,Dallas Mavericks 2005-06
15269,2788,Rawle Marshall,OK,Indiana Pacers 2006-07
15270,2789,Tom Marshall,OK,Rochester Royals 1954-55
15271,2789,Tom Marshall,OK,Rochester Royals 1956-57
15272,2789,Tom Marshall,OK,Detroit Pistons 1957-58
15273,2789,Tom Marshall,OK,Cincinnati Royals 1957-58
15274,2789,Tom Marshall,OK,Cincinnati Royals 1958-59
15275,2790,Vester Marshall,OK,Seattle SuperSonics 1973-74
15276,2791,Bill Martin,OK,Indiana Pacers 1985-86
15277,2791,Bill Martin,OK,New York Knicks 1986-87
15278,2791,Bill Martin,OK,Phoenix Suns 1987-88
15279,2792,Bob Martin,OK,Los Angeles Clippers 1993-94
15280,2792,Bob Martin,OK,Los Angeles Clippers 1994-95
15281,2793,Brian Martin,OK,Seattle SuperSonics 1985-86
15282,2793,Brian Martin,OK,Portland Trail Blazers 1985-86
15283,2794,Caleb Martin,OK,Charlotte Hornets 2019-20
15284,2794,Caleb Martin,OK,Charlotte Hornets 2020-21
15285,2794,Caleb Martin,OK,Miami Heat 2021-22
15286,2794,Caleb Martin,OK,Miami Heat 2022-23
15287,2795,Cartier Martin,OK,Charlotte Bobcats 2008-09
15288,2795,Cartier Martin,OK,Golden State Warriors 2009-10
15289,2795,Cartier Martin,OK,Washington Wizards 2009-10
15290,2795,Cartier Martin,OK,Washington Wizards 2010-11
15291,2795,Cartier Martin,OK,Washington Wizards 2011-12
15292,2795,Cartier Martin,OK,Washington Wizards 2012-13
15293,2795,Cartier Martin,OK,Atlanta Hawks 2013-14
15294,2795,Cartier Martin,OK,Chicago Bulls 2013-14
15295,2795,Cartier Martin,OK,Detroit Pistons 2014-15
15296,2796,Cody Martin,OK,Charlotte Hornets 2019-20
15297,2796,Cody Martin,OK,Charlotte Hornets 2020-21
15298,2796,Cody Martin,OK,Charlotte Hornets 2021-22
15299,2796,Cody Martin,OK,Charlotte Hornets 2022-23
15300,2797,Cuonzo Martin,OK,Vancouver Grizzlies 1995-96
15301,2797,Cuonzo Martin,OK,Milwaukee Bucks 1996-97
15302,2798,Darrick Martin,OK,Minnesota Timberwolves 1994-95
15303,2798,Darrick Martin,OK,Vancouver Grizzlies 1995-96
15304,2798,Darrick Martin,OK,Minnesota Timberwolves 1995-96
15305,2798,Darrick Martin,OK,Los Angeles Clippers 1996-97
15306,2798,Darrick Martin,OK,Los Angeles Clippers 1997-98
15307,2798,Darrick Martin,OK,Los Angeles Clippers 1998-99
15308,2798,Darrick Martin,OK,Sacramento Kings 1999-00
15309,2798,Darrick Martin,OK,Sacramento Kings 2000-01
15310,2798,Darrick Martin,OK,Dallas Mavericks 2001-02
15311,2798,Darrick Martin,OK,Minnesota Timberwolves 2003-04
15312,2798,Darrick Martin,OK,Los Angeles Clippers 2004-05
15313,2798,Darrick Martin,OK,Toronto Raptors 2005-06
15314,2798,Darrick Martin,OK,Toronto Raptors 2006-07
15315,2798,Darrick Martin,OK,Toronto Raptors 2007-08
15316,2799,Dino Martin,OK,Providence Steamrollers 1946-47
15317,2799,Dino Martin,OK,Providence Steamrollers 1947-48
15318,2800,Don Martin,OK,St. Louis Bombers 1946-47
15319,2800,Don Martin,OK,St. Louis Bombers 1947-48
15320,2800,Don Martin,OK,St. Louis Bombers 1948-49
15321,2800,Don Martin,OK,Baltimore Bullets 1948-49
15322,2801,Jarell Martin,OK,Memphis Grizzlies 2015-16
15323,2801,Jarell Martin,OK,Memphis Grizzlies 2016-17
15324,2801,Jarell Martin,OK,Memphis Grizzlies 2017-18
15325,2801,Jarell Martin,OK,Orlando Magic 2018-19
15326,2802,Jaylen Martin,ERROR,
15327,2803,Jeff Martin,OK,Los Angeles Clippers 1989-90
15328,2803,Jeff Martin,OK,Los Angeles Clippers 1990-91
15329,2804,Jeremiah Martin,OK,Brooklyn Nets 2019-20
15330,2804,Jeremiah Martin,OK,Cleveland Cavaliers 2020-21
15331,2805,Kelan Martin,OK,Minnesota Timberwolves 2019-20
15332,2805,Kelan Martin,OK,Indiana Pacers 2020-21
15333,2805,Kelan Martin,OK,Boston Celtics 2021-22
15334,2805,Kelan Martin,OK,Indiana Pacers 2021-22
15335,2806,Kenyon Martin,OK,New Jersey Nets 2000-01
15336,2806,Kenyon Martin,OK,New Jersey Nets 2001-02
15337,2806,Kenyon Martin,OK,New Jersey Nets 2002-03
15338,2806,Kenyon Martin,OK,New Jersey Nets 2003-04
15339,2806,Kenyon Martin,OK,Denver Nuggets 2004-05
15340,2806,Kenyon Martin,OK,Denver Nuggets 2005-06
15341,2806,Kenyon Martin,OK,Denver Nuggets 2006-07
15342,2806,Kenyon Martin,OK,Denver Nuggets 2007-08
15343,2806,Kenyon Martin,OK,Denver Nuggets 2008-09
15344,2806,Kenyon Martin,OK,Denver Nuggets 2009-10
15345,2806,Kenyon Martin,OK,Denver Nuggets 2010-11
15346,2806,Kenyon Martin,OK,Los Angeles Clippers 2011-12
15347,2806,Kenyon Martin,OK,New York Knicks 2012-13
15348,2806,Kenyon Martin,OK,New York Knicks 2013-14
15349,2806,Kenyon Martin,OK,Milwaukee Bucks 2014-15
15350,2807,Kevin Martin,ERROR,
15351,2808,LaRue Martin,OK,Portland Trail Blazers 1972-73
15352,2808,LaRue Martin,OK,Portland Trail Blazers 1973-74
15353,2808,LaRue Martin,OK,Portland Trail Blazers 1974-75
15354,2808,LaRue Martin,OK,Portland Trail Blazers 1975-76
15355,2809,Maurice Martin,OK,Denver Nuggets 1986-87
15356,2809,Maurice Martin,OK,Denver Nuggets 1987-88
15357,2810,Phil Martin,OK,Milwaukee Hawks 1954-55
15358,2811,Slater Martin,OK,Minneapolis Lakers 1949-50
15359,2811,Slater Martin,OK,Minneapolis Lakers 1950-51
15360,2811,Slater Martin,OK,Minneapolis Lakers 1951-52
15361,2811,Slater Martin,OK,Minneapolis Lakers 1952-53
15362,2811,Slater Martin,OK,Minneapolis Lakers 1953-54
15363,2811,Slater Martin,OK,Minneapolis Lakers 1954-55
15364,2811,Slater Martin,OK,Minneapolis Lakers 1955-56
15365,2811,Slater Martin,OK,New York Knicks 1956-57
15366,2811,Slater Martin,OK,St. Louis Hawks 1956-57
15367,2811,Slater Martin,OK,St. Louis Hawks 1957-58
15368,2811,Slater Martin,OK,St. Louis Hawks 1958-59
15369,2811,Slater Martin,OK,St. Louis Hawks 1959-60
15370,2812,Tyrese Martin,OK,Atlanta Hawks 2022-23
15371,2813,Whitey Martin,OK,New York Knicks 1961-62
15372,2814,Fernando Martín,OK,Portland Trail Blazers 1986-87
15373,2815,K.J. Martin Jr.,OK,Houston Rockets 2020-21
15374,2815,K.J. Martin Jr.,OK,Houston Rockets 2021-22
15375,2815,K.J. Martin Jr.,OK,Houston Rockets 2022-23
15376,2816,Jamal Mashburn,OK,Dallas Mavericks 1993-94
15377,2816,Jamal Mashburn,OK,Dallas Mavericks 1994-95
15378,2816,Jamal Mashburn,OK,Dallas Mavericks 1995-96
15379,2816,Jamal Mashburn,OK,Dallas Mavericks 1996-97
15380,2816,Jamal Mashburn,OK,Miami Heat 1996-97
15381,2816,Jamal Mashburn,OK,Miami Heat 1997-98
15382,2816,Jamal Mashburn,OK,Miami Heat 1998-99
15383,2816,Jamal Mashburn,OK,Miami Heat 1999-00
15384,2816,Jamal Mashburn,OK,Charlotte Hornets 2000-01
15385,2816,Jamal Mashburn,OK,Charlotte Hornets 2001-02
15386,2816,Jamal Mashburn,OK,New Orleans Hornets 2002-03
15387,2816,Jamal Mashburn,OK,New Orleans Hornets 2003-04
15388,2817,Al Masino,OK,Milwaukee Hawks 1952-53
15389,2817,Al Masino,OK,Rochester Royals 1953-54
15390,2817,Al Masino,OK,Syracuse Nationals 1953-54
15391,2818,Anthony Mason,OK,New Jersey Nets 1989-90
15392,2818,Anthony Mason,OK,Denver Nuggets 1990-91
15393,2818,Anthony Mason,OK,New York Knicks 1991-92
15394,2818,Anthony Mason,OK,New York Knicks 1992-93
15395,2818,Anthony Mason,OK,New York Knicks 1993-94
15396,2818,Anthony Mason,OK,New York Knicks 1994-95
15397,2818,Anthony Mason,OK,New York Knicks 1995-96
15398,2818,Anthony Mason,OK,Charlotte Hornets 1996-97
15399,2818,Anthony Mason,OK,Charlotte Hornets 1997-98
15400,2818,Anthony Mason,OK,Charlotte Hornets 1999-00
15401,2818,Anthony Mason,OK,Miami Heat 2000-01
15402,2818,Anthony Mason,OK,Milwaukee Bucks 2001-02
15403,2818,Anthony Mason,OK,Milwaukee Bucks 2002-03
15404,2819,Desmond Mason,OK,Seattle SuperSonics 2000-01
15405,2819,Desmond Mason,OK,Seattle SuperSonics 2001-02
15406,2819,Desmond Mason,OK,Seattle SuperSonics 2002-03
15407,2819,Desmond Mason,OK,Milwaukee Bucks 2002-03
15408,2819,Desmond Mason,OK,Milwaukee Bucks 2003-04
15409,2819,Desmond Mason,OK,Milwaukee Bucks 2004-05
15410,2819,Desmond Mason,OK,New Orleans-Oklahoma City Hornets 2005-06
15411,2819,Desmond Mason,OK,New Orleans-Oklahoma City Hornets 2006-07
15412,2819,Desmond Mason,OK,Milwaukee Bucks 2007-08
15413,2819,Desmond Mason,OK,Oklahoma City Thunder 2008-09
15414,2819,Desmond Mason,OK,Sacramento Kings 2009-10
15415,2820,Frank Mason III,OK,Sacramento Kings 2017-18
15416,2820,Frank Mason III,OK,Sacramento Kings 2018-19
15417,2820,Frank Mason III,OK,Milwaukee Bucks 2019-20
15418,2820,Frank Mason III,OK,Orlando Magic 2020-21
15419,2821,Roger Mason Jr.,OK,Chicago Bulls 2002-03
15420,2821,Roger Mason Jr.,OK,Chicago Bulls 2003-04
15421,2821,Roger Mason Jr.,OK,Toronto Raptors 2003-04
15422,2821,Roger Mason Jr.,OK,Washington Wizards 2006-07
15423,2821,Roger Mason Jr.,OK,Washington Wizards 2007-08
15424,2821,Roger Mason Jr.,OK,San Antonio Spurs 2008-09
15425,2821,Roger Mason Jr.,OK,San Antonio Spurs 2009-10
15426,2821,Roger Mason Jr.,OK,New York Knicks 2010-11
15427,2821,Roger Mason Jr.,OK,Washington Wizards 2011-12
15428,2821,Roger Mason Jr.,OK,New Orleans Hornets 2012-13
15429,2821,Roger Mason Jr.,OK,Miami Heat 2013-14
15430,2822,Tony Massenburg,OK,San Antonio Spurs 1990-91
15431,2822,Tony Massenburg,OK,San Antonio Spurs 1991-92
15432,2822,Tony Massenburg,OK,Charlotte Hornets 1991-92
15433,2822,Tony Massenburg,OK,Boston Celtics 1991-92
15434,2822,Tony Massenburg,OK,Golden State Warriors 1991-92
15435,2822,Tony Massenburg,OK,Los Angeles Clippers 1994-95
15436,2822,Tony Massenburg,OK,Toronto Raptors 1995-96
15437,2822,Tony Massenburg,OK,Philadelphia 76ers 1995-96
15438,2822,Tony Massenburg,OK,New Jersey Nets 1996-97
15439,2822,Tony Massenburg,OK,Vancouver Grizzlies 1997-98
15440,2822,Tony Massenburg,OK,Vancouver Grizzlies 1998-99
15441,2822,Tony Massenburg,OK,Houston Rockets 1999-00
15442,2822,Tony Massenburg,OK,Vancouver Grizzlies 2000-01
15443,2822,Tony Massenburg,OK,Memphis Grizzlies 2001-02
15444,2822,Tony Massenburg,OK,Utah Jazz 2002-03
15445,2822,Tony Massenburg,OK,Sacramento Kings 2003-04
15446,2822,Tony Massenburg,OK,San Antonio Spurs 2004-05
15447,2823,Eddie Mast,OK,New York Knicks 1970-71
15448,2823,Eddie Mast,OK,New York Knicks 1971-72
15449,2823,Eddie Mast,OK,Atlanta Hawks 1972-73
15450,2824,Yante Maten,OK,Miami Heat 2018-19
15451,2825,Garrison Mathews,OK,Washington Wizards 2019-20
15452,2825,Garrison Mathews,OK,Washington Wizards 2020-21
15453,2825,Garrison Mathews,OK,Houston Rockets 2021-22
15454,2825,Garrison Mathews,OK,Atlanta Hawks 2022-23
15455,2825,Garrison Mathews,OK,Houston Rockets 2022-23
15456,2826,Mangok Mathiang,OK,Charlotte Hornets 2017-18
15457,2827,Dakota Mathias,OK,Philadelphia 76ers 2020-21
15458,2827,Dakota Mathias,OK,Memphis Grizzlies 2021-22
15459,2828,Bennedict Mathurin,OK,Indiana Pacers 2022-23
15460,2829,Wes Matthews,OK,Washington Bullets 1980-81
15461,2829,Wes Matthews,OK,Atlanta Hawks 1980-81
15462,2829,Wes Matthews,OK,Atlanta Hawks 1981-82
15463,2829,Wes Matthews,OK,Atlanta Hawks 1982-83
15464,2829,Wes Matthews,OK,Atlanta Hawks 1983-84
15465,2829,Wes Matthews,OK,Philadelphia 76ers 1983-84
15466,2829,Wes Matthews,OK,Chicago Bulls 1984-85
15467,2829,Wes Matthews,OK,San Antonio Spurs 1985-86
15468,2829,Wes Matthews,OK,Los Angeles Lakers 1986-87
15469,2829,Wes Matthews,OK,Los Angeles Lakers 1987-88
15470,2829,Wes Matthews,OK,Atlanta Hawks 1989-90
15471,2830,Wesley Matthews,OK,Utah Jazz 2009-10
15472,2830,Wesley Matthews,OK,Portland Trail Blazers 2010-11
15473,2830,Wesley Matthews,OK,Portland Trail Blazers 2011-12
15474,2830,Wesley Matthews,OK,Portland Trail Blazers 2012-13
15475,2830,Wesley Matthews,OK,Portland Trail Blazers 2013-14
15476,2830,Wesley Matthews,OK,Portland Trail Blazers 2014-15
15477,2830,Wesley Matthews,OK,Dallas Mavericks 2015-16
15478,2830,Wesley Matthews,OK,Dallas Mavericks 2016-17
15479,2830,Wesley Matthews,OK,Dallas Mavericks 2017-18
15480,2830,Wesley Matthews,OK,Dallas Mavericks 2018-19
15481,2830,Wesley Matthews,OK,Indiana Pacers 2018-19
15482,2830,Wesley Matthews,OK,New York Knicks 2018-19
15483,2830,Wesley Matthews,OK,Milwaukee Bucks 2019-20
15484,2830,Wesley Matthews,OK,Los Angeles Lakers 2020-21
15485,2830,Wesley Matthews,OK,Milwaukee Bucks 2021-22
15486,2830,Wesley Matthews,OK,Milwaukee Bucks 2022-23
15487,2831,Ariel Maughan,OK,Detroit Falcons 1946-47
15488,2831,Ariel Maughan,OK,Providence Steamrollers 1947-48
15489,2831,Ariel Maughan,OK,St. Louis Bombers 1947-48
15490,2831,Ariel Maughan,OK,St. Louis Bombers 1948-49
15491,2831,Ariel Maughan,OK,St. Louis Bombers 1949-50
15492,2831,Ariel Maughan,OK,Washington Capitols 1950-51
15493,2832,Marlon Maxey,OK,Minnesota Timberwolves 1992-93
15494,2832,Marlon Maxey,OK,Minnesota Timberwolves 1993-94
15495,2833,Tyrese Maxey,OK,Philadelphia 76ers 2020-21
15496,2833,Tyrese Maxey,OK,Philadelphia 76ers 2021-22
15497,2833,Tyrese Maxey,OK,Philadelphia 76ers 2022-23
15498,2834,Jason Maxiell,OK,Detroit Pistons 2005-06
15499,2834,Jason Maxiell,OK,Detroit Pistons 2006-07
15500,2834,Jason Maxiell,OK,Detroit Pistons 2007-08
15501,2834,Jason Maxiell,OK,Detroit Pistons 2008-09
15502,2834,Jason Maxiell,OK,Detroit Pistons 2009-10
15503,2834,Jason Maxiell,OK,Detroit Pistons 2010-11
15504,2834,Jason Maxiell,OK,Detroit Pistons 2011-12
15505,2834,Jason Maxiell,OK,Detroit Pistons 2012-13
15506,2834,Jason Maxiell,OK,Orlando Magic 2013-14
15507,2834,Jason Maxiell,OK,Charlotte Hornets 2014-15
15508,2835,Cedric Maxwell,OK,Boston Celtics 1977-78
15509,2835,Cedric Maxwell,OK,Boston Celtics 1978-79
15510,2835,Cedric Maxwell,OK,Boston Celtics 1979-80
15511,2835,Cedric Maxwell,OK,Boston Celtics 1980-81
15512,2835,Cedric Maxwell,OK,Boston Celtics 1981-82
15513,2835,Cedric Maxwell,OK,Boston Celtics 1982-83
15514,2835,Cedric Maxwell,OK,Boston Celtics 1983-84
15515,2835,Cedric Maxwell,OK,Boston Celtics 1984-85
15516,2835,Cedric Maxwell,OK,Los Angeles Clippers 1985-86
15517,2835,Cedric Maxwell,OK,Los Angeles Clippers 1986-87
15518,2835,Cedric Maxwell,OK,Houston Rockets 1986-87
15519,2835,Cedric Maxwell,OK,Houston Rockets 1987-88
15520,2836,Vernon Maxwell,OK,San Antonio Spurs 1988-89
15521,2836,Vernon Maxwell,OK,San Antonio Spurs 1989-90
15522,2836,Vernon Maxwell,OK,Houston Rockets 1989-90
15523,2836,Vernon Maxwell,OK,Houston Rockets 1990-91
15524,2836,Vernon Maxwell,OK,Houston Rockets 1991-92
15525,2836,Vernon Maxwell,OK,Houston Rockets 1992-93
15526,2836,Vernon Maxwell,OK,Houston Rockets 1993-94
15527,2836,Vernon Maxwell,OK,Houston Rockets 1994-95
15528,2836,Vernon Maxwell,OK,Philadelphia 76ers 1995-96
15529,2836,Vernon Maxwell,OK,San Antonio Spurs 1996-97
15530,2836,Vernon Maxwell,OK,Orlando Magic 1997-98
15531,2836,Vernon Maxwell,OK,Charlotte Hornets 1997-98
15532,2836,Vernon Maxwell,OK,Sacramento Kings 1998-99
